player_id,player_slug,player_tag,player_name,player_country
5f3d8fdd95f40596eae23dd7,https://octane.gg/players/3dd7-doomsee,Doomsee,Ryan Graham,en
5f3d8fdd95f40596eae2452a,https://octane.gg/players/452a-dorito,Dorito,Ivan Ruiz Jiménez,es
5f6a65e5a882dc387d010529,https://octane.gg/players/0529-dreaz,dreaz,Andres Jordan,us
600a36013079570c0276c048,https://octane.gg/players/c048-dreevo,dreevo,,br
5f3d8fdd95f40596eae24131,https://octane.gg/players/4131-droppz,droppz,Guilherme Siqueira,br
5fb5cdef08615f1e71dbcb89,https://octane.gg/players/cb89-druee,Druee,Andrew Prill,us
5f3d8fdd95f40596eae24416,https://octane.gg/players/4416-drufinho,drufinho,Arthur Langsch Miguel,br
61f91694da9d7ca1c7ba759a,https://octane.gg/players/759a-duklaz,Duklaz,,za
5f3d8fdd95f40596eae23f41,https://octane.gg/players/3f41-dumbwaystodie,DumbWaysToDie,,sg
6295ceb7da9d7ca1c7bb13d8,https://octane.gg/players/13d8-dying,Dying,,es
6284c122da9d7ca1c7baf69a,https://octane.gg/players/f69a-dylan,DylaN,,br
61f916ffc437fde7e02cf098,https://octane.gg/players/f098-dynamo,Dynamo,,za
5f3d8fdd95f40596eae24351,https://octane.gg/players/4351-easel,Easel,Aqil Rusyaidi,bn
